no real user sys rows
9736 0.028 0.006 0 145
9737 0.007 0.006 0 0
9738 0.011 0.006 0 300
9739 0.008 0.003 0.003 0
9740 0.119 0.008 0 1211
9741 0.009 0 0.006 0
9742 0.035 0.003 0.003 185
9743 0.008 0.006 0 0
9744 0.007 0.003 0.003 0
9745 0.007 0 0.006 0
9746 0.008 0.006 0 0
9747 0.008 0.006 0 0
9748 0.028 0.003 0.003 233
9749 0.007 0.006 0 0
9750 0.007 0 0.006 0
9751 0.008 0 0.006 0
9752 0.007 0.003 0.003 0
9753 0.026 0.006 0 286
9754 0.007 0 0.006 0
9755 0.007 0.006 0 0
9756 0.007 0.005 0 0
9757 0.021 0.007 0 814
9758 0.052 0.007 0 528
9759 0.042 0 0.007 478
9760 0.008 0.006 0 0
9761 0.007 0 0.006 0
9762 0.007 0.006 0 0
9763 0.008 0 0.005 0
9764 0.007 0 0.005 0
9765 0.007 0 0.005 0
9766 0.101 0 0.008 1217
9767 0.028 0.003 0.003 98
9768 0.007 0.006 0 0
9769 0.006 0.006 0 0
9770 0.007 0.005 0 0
9771 0.007 0.006 0 0
9772 0.036 0.003 0.003 252
9773 0.007 0.006 0 0
9774 0.007 0 0.005 0
9775 0.006 0 0.005 0
9776 0.007 0 0.006 0
9777 0.006 0 0.006 0
9778 0.007 0.006 0 0
9779 0.008 0 0.005 0
9780 0.007 0 0.005 0
9781 0.007 0 0.005 0
9782 0.006 0.006 0 0
9783 0.006 0.006 0 0
9784 0.042 0 0.006 291
9785 0.007 0.006 0 0
9786 0.008 0.003 0.003 0
9787 0.006 0.006 0 0
9788 0.006 0.003 0.003 0
9789 0.007 0.006 0 0
9790 0.015 0.006 0 15
9791 0.008 0.003 0.003 0
9792 0.037 0 0.006 256
9793 0.008 0.006 0 0
9794 0.007 0 0.005 0
9795 0.008 0 0.005 0
9796 0.007 0.006 0 0
9797 0.04 0.006 0 280
9798 0.061 0.007 0 650
9799 0.007 0 0.006 0
9800 0.033 0.007 0 280
9801 0.008 0.006 0 0
9802 0.007 0 0.005 0
9803 0.007 0.006 0 0
9804 0.007 0.006 0 0
9805 0.007 0.006 0 0
9806 0.007 0.006 0 0
9807 0.007 0.005 0 0
9808 0.008 0 0.005 0
9809 0.007 0.005 0 0
9810 0.007 0.003 0.003 0
9811 0.007 0 0.005 0
9812 0.007 0.006 0 0
9813 0.023 0.006 0 235
9814 0.048 0.006 0 240
9815 0.007 0.006 0 0
9816 0.006 0.006 0 0
9817 0.006 0.006 0 0
9818 0.039 0 0.006 300
9819 0.007 0 0.006 0
9820 0.027 0.003 0.003 200
9821 0.035 0 0.006 324
9822 0.015 0.007 0 466
9823 0.008 0.006 0 0
9824 0.09 0.009 0 1998
9825 0.026 0.006 0 255
9826 0.007 0.006 0 0
9827 0.027 0.006 0 255
9828 0.008 0.003 0.003 0
9829 0.007 0.006 0 0
9830 0.007 0.003 0.003 0
9831 0.028 0.001 0.005 255
9832 0.007 0.003 0.003 0
9833 0.083 0.003 0.005 1558
9834 0.019 0.006 0 209
9835 0.007 0 0.005 0
9836 0.026 0.005 0.001 245
9837 0.007 0.006 0 0
9838 0.007 0.006 0 0
9839 0.006 0.006 0 0
9840 0.007 0.003 0.003 0
9841 0.008 0.006 0 0
9842 0.009 0.003 0.003 0
9843 0.007 0.006 0 0
9844 0.007 0 0.005 0
9845 0.007 0.006 0 0
9846 0.036 0.003 0.003 306
9847 0.007 0.006 0 0
9848 0.008 0.003 0.003 0
9849 0.006 0.006 0 0
9850 0.006 0.005 0 0
9851 0.008 0.005 0 0
9852 0.006 0.005 0 0
9853 0.006 0.005 0 0
9854 0.006 0.005 0 0
9855 0.007 0.006 0 0
9856 0.007 0 0.005 0
9857 0.006 0.006 0 0
9858 2.205 0.01 0 3651
9859 0.007 0.006 0 0
9860 3.972 0.011 0 3651
9861 0.091 0.006 0.005 3223
9862 0.062 0.011 0 3651
9863 0.129 0.01 0 3230
9864 0.007 0.006 0 0
9865 2.584 0.011 0 3651
9866 0.007 0.006 0 0
9867 0.054 0.01 0 3276
9868 0.017 0 0.006 20
9869 0.016 0.006 0 24
9870 0.007 0.006 0 0
9871 0.012 0.003 0.003 0
9872 0.013 0 0.005 0
9873 0.008 0 0.006 0
9874 0.014 0.006 0 6
9875 0.013 0 0.006 0
9876 0.007 0 0.006 0
9877 0.008 0 0.005 5
9878 0.014 0 0.006 0
9879 0.008 0 0.006 2
9880 0.052 0.005 0.005 3251
9881 0.007 0.006 0 0
9882 0.015 0.006 0 0
9883 0.013 0.006 0 0
9884 0.014 0.006 0 0
9885 0.016 0.006 0 0
9886 0.013 0.006 0 0
9887 0.01 0.003 0.003 306
9888 0.254 0 0.007 384
9889 0.015 0 0.006 0
9890 0.014 0.001 0.005 0
9891 0.016 0.003 0.003 0
9892 0.009 0.005 0.001 0
9893 0.014 0 0.006 0
9894 0.013 0.006 0 0
9895 0.014 0.006 0.001 0
9896 0.014 0.003 0.003 0
9897 0.012 0.003 0.003 0
9898 0.007 0.006 0 0
9899 0.015 0.006 0 0
9900 0.014 0.003 0.003 0
9901 0.008 0.005 0.001 0
9902 0.007 0.003 0.003 0
9903 0.007 0.006 0 0
9904 0.055 0.01 0 3221
9905 0.017 0.006 0 0
9906 0.014 0.003 0.003 1
9907 0.015 0.006 0 0
9908 0.007 0.006 0 1
9909 0.007 0.003 0.003 3
9910 0.007 0 0.005 0
9911 0.013 0.003 0.003 0
9912 0.013 0.006 0 0
9913 0.014 0.006 0 2
9914 0.015 0.006 0 1
9915 0.014 0.006 0 0
9916 0.014 0.005 0.001 0
9917 0.014 0.006 0 3
9918 0.016 0 0.006 2
9919 0.015 0.003 0.003 0
9920 0.007 0.006 0 3
9921 0.007 0.005 0 0
9922 0.007 0.003 0.003 1
9923 0.007 0.006 0 0
9924 0.008 0 0.005 0
9925 0.014 0.006 0 0
9926 0.014 0.006 0 0
9927 0.014 0.006 0 0
9928 0.014 0 0.006 0
9929 0.014 0.003 0.003 0
9930 0.013 0 0.006 0
9931 0.015 0.006 0 0
9932 0.014 0.006 0 0
9933 0.007 0 0.005 0
9934 0.007 0.003 0.003 0
9935 0.007 0.006 0 0
9936 0.017 0 0.006 0
9937 0.014 0.003 0.003 0
9938 0.014 0.003 0.003 0
9939 0.015 0 0.006 0
9940 0.017 0 0.006 0
9941 0.007 0.006 0 0
9942 0.007 0.006 0 0
9943 0.007 0.003 0.003 0
9944 0.016 0.006 0 0
9945 0.013 0.003 0.003 0
9946 0.014 0.006 0 0
9947 0.014 0.003 0.003 0
9948 0.013 0.006 0 0
9949 0.008 0.006 0 0
9950 0.012 0.006 0 0
9951 0.182 0.004 0.007 3358
9952 0.036 0.004 0.003 280
9953 0.007 0.006 0 0
9954 0.007 0.003 0.003 0
9955 0.028 0.006 0 224
9956 0.007 0.006 0 0
9957 0.008 0 0.006 0
9958 0.024 0.006 0 220
9959 0.007 0.006 0 0
9960 0.008 0 0.006 0
9961 0.034 0.006 0 215
9962 0.071 0.008 0 1405
9963 0.008 0 0.006 0
9964 0.006 0.006 0 0
9965 0.027 0.003 0.003 146
9966 0.007 0.005 0.001 0
9967 0.007 0.006 0 0
9968 0.009 0.006 0 0
9969 0.007 0 0.006 0
9970 0.009 0 0.005 0
9971 0.007 0.006 0 0
9972 0.008 0.006 0 0
9973 0.015 0 0.006 42
9974 0.026 0.004 0.002 134
9975 0.008 0.003 0.003 0
9976 0.009 0.003 0.003 0
9977 0.007 0 0.005 0
9978 0.009 0.005 0.001 165
9979 0.009 0.003 0.003 0
9980 0.009 0.006 0 105
9981 0.007 0 0.005 0
9982 0.008 0.003 0.003 0
9983 0.007 0 0.005 0
9984 0.024 0.006 0 135
9985 0.008 0.006 0 0
9986 0.007 0.006 0 0
9987 0.007 0.003 0.003 0
9988 0.008 0.005 0.001 0
9989 0.033 0.007 0 245
9990 0.008 0 0.006 39
9991 0.027 0 0.006 286
9992 0.007 0.003 0.003 0
9993 0.006 0.006 0 0
9994 0.007 0 0.005 0
9995 0.007 0.006 0 0
9996 0.032 0.003 0.003 300
9997 0.031 0.006 0 245
9998 0.008 0.006 0 0
9999 0.006 0.006 0 0
10000 0.02 0.006 0 210
10001 0.008 0.004 0.003 0
10002 0.105 0.008 0 1251
10003 0.008 0.006 0 0
10004 0.008 0.006 0 0
10005 0.007 0.003 0.003 0
10006 0.07 0.007 0 809
10007 0.081 0.008 0 847
10008 0.007 0.006 0 0
10009 0.007 0.006 0 0
10010 0.006 0 0.006 0
10011 0.007 0 0.006 0
10012 0.006 0.006 0 0
10013 0.007 0.003 0.003 0
10014 0.006 0 0.005 0
10015 0.019 0.006 0 224
10016 0.036 0.003 0.004 300
10017 0.007 0.006 0 0
10018 0.018 0.006 0 98
10019 0.007 0.006 0 0
10020 0.036 0.005 0.001 250
10021 0.1 0.007 0 814
10022 0.007 0.006 0 0
10023 0.007 0.006 0 0
10024 0.007 0.006 0 0
10025 0.028 0 0.006 84
10026 0.009 0.006 0 0
10027 0.007 0.006 0 0
10028 0.008 0.006 0 0
10029 0.007 0.005 0 0
10030 0.006 0.006 0 0
10031 0.006 0 0.005 0
10032 0.008 0.006 0 0
10033 0.006 0 0.005 0
10034 0.006 0.006 0 0
10035 0.008 0.003 0.003 0
10036 0.006 0.001 0.005 0
10037 0.009 0.006 0 0
10038 0.026 0.006 0 250
10039 0.036 0.007 0 230
10040 0.092 0.008 0 860
10041 0.008 0.006 0 0
10042 0.008 0.003 0.003 0
10043 0.02 0 0.006 250
10044 0.041 0.007 0 325
10045 0.007 0.006 0 0
10046 0.033 0 0.006 300
10047 0.007 0 0.006 0
10048 0.123 0.008 0 1236
10049 0.008 0.006 0 100
10050 0.008 0.003 0.003 0
10051 0.006 0.005 0 0
10052 0.048 0.006 0 315
10053 0.007 0.005 0.001 0
10054 0.007 0.006 0 0
10055 0.016 0.005 0.001 60
10056 0.007 0.006 0 0
10057 0.007 0 0.005 0
10058 0.006 0.005 0 0
10059 0.006 0.006 0 0
10060 0.026 0 0.006 245
10061 0.018 0.006 0 100
10062 0.016 0 0.007 650
10063 0.11 0.008 0 1266
10064 0.007 0.006 0.001 0
10065 0.007 0.006 0 0
10066 0.007 0.006 0 0
10067 0.008 0.006 0 0
10068 0.007 0.006 0 0
10069 0.027 0.006 0 255
10070 0.037 0.001 0.005 306
10071 0.008 0.003 0.003 0
10072 0.008 0 0.006 0
10073 0.007 0.006 0 0
10074 0.034 0.005 0.004 2142
10075 0.027 0.003 0.003 255
10076 0.032 0 0.007 306
10077 0.009 0.006 0 0
10078 0.007 0.003 0.003 0
10079 0.008 0.006 0 0
10080 0.006 0.005 0 0
10081 0.007 0.006 0 0
10082 0.006 0 0.005 0
10083 0.008 0.003 0.003 0
10084 0.007 0.006 0 0
10085 0.007 0.003 0.003 0
10086 0.008 0.006 0 0
10087 0.006 0 0.005 0
10088 0.008 0.006 0 0
10089 0.006 0 0.005 0
10090 0.157 0.005 0.005 2990
10091 0.008 0 0.006 0
10092 0.008 0.006 0 0
10093 0.017 0 0.006 55
10094 0.007 0.006 0 0
10095 0.006 0 0.005 0
10096 0.008 0 0.005 0
10097 0.007 0.006 0 0
10098 0.831 0.01 0 3651
10099 0.933 0.003 0.009 3651
10100 1.019 0.011 0 3651
10101 0.007 0.006 0 0
10102 0.007 0.005 0 0
10103 0.572 0.005 0.005 3651
10104 0.007 0.006 0 0
10105 0.007 0 0.006 0
10106 0.123 0.008 0.002 3035
10107 0.155 0 0.011 3651
10108 0.008 0.003 0.003 0
10109 0.168 0.005 0.005 3651
10110 0.105 0.005 0.005 3651
10111 1.951 0.008 0.004 3651
10112 2.885 0.012 0 3651
10113 0.028 0.01 0 3193
10114 0.007 0.006 0 0
10115 0.017 0.006 0 15
10116 0.014 0.003 0.003 0
10117 0.029 0.009 0 3277
10118 0.015 0 0.006 4
10119 0.016 0.006 0 0
10120 0.009 0.006 0 0
10121 0.013 0.006 0 17
10122 0.013 0 0.006 0
10123 0.007 0.006 0 4
10124 0.007 0.006 0 0
10125 0.014 0 0.006 0
10126 0.014 0.006 0 0
10127 0.007 0 0.006 0
10128 0.023 0 0.006 51
10129 0.014 0.003 0.003 0
10130 0.012 0.006 0 0
10131 0.015 0.003 0.003 3
10132 0.013 0 0.006 0
10133 0.022 0 0.006 19
10134 0.057 0.01 0 3280
10135 0.007 0 0.006 0
10136 0.007 0.003 0.003 0
10137 0.06 0.007 0.003 3308
10138 0.014 0.006 0 0
10139 0.008 0.005 0.001 0
10140 0.033 0.01 0 3193
10141 0.017 0.006 0 0
10142 0.014 0.006 0 0
10143 0.007 0.006 0 0
10144 0.014 0.006 0 0
10145 0.014 0.006 0 0
10146 0.013 0 0.006 0
10147 0.015 0.005 0 0
10148 0.014 0 0.006 0
10149 0.014 0.006 0 0
10150 0.015 0.006 0 0
10151 0.007 0 0.006 0
10152 0.007 0.003 0.003 0
10153 0.014 0 0.006 0
10154 0.014 0 0.006 0
10155 0.027 0.01 0 3277
10156 0.013 0.006 0 0
10157 0.007 0.001 0.005 14
10158 0.007 0.003 0.003 0
10159 0.042 0.01 0 3221
10160 0.013 0.006 0 0
10161 0.007 0 0.005 0
10162 0.014 0.003 0.003 0
10163 0.015 0.006 0 0
10164 0.016 0.006 0 2
10165 0.007 0 0.006 17
10166 0.014 0.003 0.003 5
10167 0.26 0.007 0 387
10168 0.013 0.006 0 3
10169 0.007 0.006 0 0
10170 0.007 0.006 0 4
10171 0.007 0.006 0 1
10172 0.014 0.006 0 0
10173 0.015 0.006 0 0
10174 0.013 0 0.006 0
10175 0.013 0 0.006 0
10176 0.03 0.01 0 3276
10177 0.008 0.006 0 0
10178 0.014 0.006 0 0
10179 0.013 0.006 0 0
10180 0.013 0 0.006 0
10181 0.007 0 0.006 0
10182 0.013 0.003 0.003 0
10183 0.007 0 0.006 0
10184 0.014 0.006 0 0
10185 0.007 0.006 0 0
10186 0.007 0.006 0 0
10187 0.014 0 0.006 0
10188 0.013 0 0.006 0
10189 0.014 0.006 0 0
10190 0.008 0 0.006 0
10191 0.008 0.006 0 0
10192 0.007 0.006 0 0
10193 0.035 0 0.006 198
10194 0.034 0.006 0 306
10195 0.039 0.007 0 619
10196 0.03 0.007 0 140
10197 0.008 0 0.006 0
10198 0.008 0.006 0 0
10199 0.008 0.003 0.003 0
10200 0.022 0.006 0 255
10201 0.007 0.006 0 0
10202 0.007 0.005 0.001 0
10203 0.009 0.006 0 0
10204 0.027 0.006 0 135
10205 0.007 0.006 0 0
10206 0.007 0 0.006 0
10207 0.008 0.003 0.003 0
10208 0.008 0.006 0 0
10209 0.008 0.006 0 0
10210 0.008 0 0.005 0
10211 0.007 0.006 0 0
10212 0.008 0 0.006 0
10213 0.008 0 0.006 0
10214 0.007 0 0.006 0
10215 0.007 0.006 0 0
10216 0.008 0 0.005 0
10217 0.007 0.006 0 0
10218 0.006 0 0.006 0
10219 0.007 0.005 0 0
10220 0.007 0.006 0 0
10221 0.007 0.006 0 0
10222 0.006 0 0.005 0
10223 0.006 0.001 0.005 0
10224 0.008 0.006 0 0
10225 0.007 0 0.006 0
10226 0.007 0.003 0.003 0
10227 0.007 0.006 0 0
10228 0.007 0.006 0 0
10229 0.009 0.003 0.003 0
10230 0.02 0.003 0.003 155
10231 0.007 0.006 0 0
10232 0.034 0.006 0 195
10233 0.024 0.005 0.001 249
10234 0.007 0.003 0.003 0
10235 0.019 0.007 0 217
10236 0.007 0.003 0.003 0
10237 0.012 0.005 0.001 8
10238 0.007 0.006 0 0
10239 0.007 0.006 0 0
10240 0.007 0 0.005 0
10241 0.087 0.008 0 907
10242 0.008 0 0.006 0
10243 0.009 0.005 0.001 0
10244 0.007 0.006 0 0
10245 0.008 0.006 0 0
10246 0.007 0.003 0.003 0
10247 0.008 0.006 0 0
10248 0.032 0 0.006 215
10249 0.087 0.007 0 867
10250 0.007 0.006 0 0
10251 0.025 0.006 0 250
10252 0.022 0.005 0.001 100
10253 0.053 0.007 0 573
10254 0.007 0.003 0.003 0
10255 0.008 0.005 0.001 0
10256 0.007 0 0.005 0
10257 0.007 0.006 0 0
10258 0.006 0.006 0 0
10259 0.008 0.006 0 0
10260 0.008 0.006 0 0
10261 0.007 0 0.006 0
10262 0.007 0 0.006 0
10263 0.007 0 0.006 0
10264 0.009 0.006 0 0
10265 0.1 0.003 0.005 1278
10266 0.007 0.006 0 0
10267 0.007 0 0.006 0
10268 0.028 0.007 0 250
10269 0.007 0.006 0 0
10270 0.007 0.006 0 0
10271 0.008 0.006 0 0
10272 0.007 0 0.006 0
10273 0.045 0.007 0 370
10274 0.007 0.006 0 0
10275 0.03 0.003 0.003 300
10276 0.008 0.006 0 0
10277 0.007 0.003 0.003 0
10278 0.023 0.006 0 195
10279 0.007 0.006 0 0
10280 0.007 0.006 0 0
10281 0.032 0.006 0 300
10282 0.059 0 0.006 435
10283 0.053 0.004 0.003 650
10284 0.007 0.006 0 0
10285 0.007 0 0.006 0
10286 0.034 0.007 0 295
10287 0.007 0 0.006 0
10288 0.007 0 0.006 0
10289 0.007 0 0.005 0
10290 0.008 0 0.006 0
10291 0.007 0 0.005 0
10292 0.033 0.003 0.003 255
10293 0.007 0.006 0 0
10294 0.008 0.005 0.001 0
10295 0.007 0.006 0 0
10296 0.008 0.005 0 0
10297 0.007 0 0.005 0
10298 0.025 0.006 0 255
10299 0.007 0 0.006 0
10300 0.168 0.005 0.005 2954
10301 0.008 0.006 0 0
10302 0.007 0.006 0 0
10303 0.039 0 0.007 306
10304 0.007 0.006 0 0
10305 0.027 0.003 0.003 255
10306 0.007 0 0.006 0
10307 0.008 0.006 0 0
10308 0.007 0 0.005 0
10309 0.007 0.006 0 0
10310 0.03 0 0.006 255
10311 0.007 0.005 0 0
10312 0.008 0.006 0 0
10313 0.008 0.005 0.001 0
10314 0.007 0.003 0.003 0
10315 0.006 0 0.005 0
10316 0.007 0.005 0 0
10317 0.14 0.005 0.005 2610
10318 0.007 0.006 0 0
10319 1.515 0.011 0 3651
10320 0.459 0.004 0.007 3651
10321 0.023 0.001 0.005 332
10322 0.017 0.004 0.003 51
10323 0.016 0 0.006 51
10324 0.015 0 0.006 51
10325 0.016 0 0.006 51
10326 0.16 0.005 0.005 3594
10327 0.211 0.007 0.004 3651
10328 0.115 0.005 0.005 3234
10329 0.179 0.006 0.005 3651
10330 0.01 0.006 0 0
10331 0.007 0.003 0.003 0
10332 1.752 0.006 0.005 3651
10333 2.93 0.012 0 3651
10334 0.007 0 0.006 0
10335 0.014 0.006 0 0
10336 0.046 0.01 0 3276
10337 0.015 0 0.006 3
10338 0.008 0.003 0.003 14
10339 0.015 0.006 0 25
10340 0.015 0.006 0 2
10341 0.007 0.006 0 3
10342 0.007 0.006 0 1
10343 0.016 0.006 0 1
10344 0.007 0.006 0 0
10345 0.012 0 0.005 0
10346 0.007 0.006 0 12
10347 0.057 0 0.009 3218
10348 0.007 0.006 0 0
10349 0.008 0 0.006 0
10350 0.034 0.003 0.006 3308
10351 0.008 0.003 0.003 0
10352 0.007 0.006 0 0
10353 0.014 0.006 0 0
10354 0.013 0.006 0 0
10355 0.013 0 0.006 0
10356 0.007 0.003 0.003 0
10357 0.018 0.006 0 0
10358 0.014 0.006 0 0
10359 0.015 0 0.006 0
10360 0.016 0.006 0 0
10361 0.015 0.006 0 0
10362 0.008 0.005 0 0
10363 0.013 0.006 0 0
10364 0.016 0.006 0 0
10365 0.069 0.004 0.007 3142
10366 0.012 0.006 0 0
10367 0.007 0.006 0 0
10368 0.007 0 0.005 0
10369 0.014 0.003 0.003 16
10370 0.014 0.006 0 0
10371 0.014 0.006 0 56
10372 0.016 0.006 0 0
10373 0.013 0 0.006 2
10374 0.007 0.006 0 2
10375 0.007 0 0.006 3
10376 0.007 0 0.006 2
10377 0.029 0.006 0 398
10378 0.014 0 0.006 3
10379 0.016 0.006 0 2
10380 0.015 0.001 0.005 0
10381 0.016 0.003 0.003 18
10382 0.014 0.006 0 4
10383 0.019 0.006 0 0
10384 0.013 0.006 0 0
10385 0.015 0.003 0.003 0
10386 0.028 0 0.009 3276
10387 0.007 0.006 0 0
10388 0.025 0.006 0 0
10389 0.015 0 0.006 0
10390 0.007 0.003 0.003 0
10391 0.007 0.006 0 0
10392 0.007 0.005 0.001 0
10393 0.014 0.003 0.003 0
10394 0.032 0.005 0.005 3355
10395 0.007 0.003 0.003 0
10396 0.015 0.006 0 0
10397 0.015 0 0.006 0
10398 0.007 0.006 0 0
10399 0.029 0 0.006 384
10400 0.014 0 0.006 0
10401 0.007 0.006 0 0
10402 0.014 0.006 0 0
10403 0.014 0.006 0 0
10404 0.018 0 0.006 0
10405 0.018 0.006 0 0
10406 0.015 0.006 0 0
10407 0.007 0.006 0 0
10408 0.014 0.006 0 0
10409 0.015 0.006 0.001 0
10410 0.011 0.006 0 0
10411 0.007 0.006 0 0
10412 0.007 0 0.005 0
10413 0.011 0.006 0 140
10414 0.007 0.005 0 0
10415 0.008 0.006 0 0
10416 0.008 0.005 0.001 8
10417 0.16 0.011 0 2920
10418 0.008 0.006 0 0
10419 0.015 0.002 0.005 516
10420 0.007 0.006 0 0
10421 0.006 0.006 0 0
10422 0.119 0.005 0.003 1775
10423 0.008 0.006 0 0
10424 0.007 0 0.005 0
10425 0.006 0.003 0.003 0
10426 0.007 0.006 0 0
10427 0.025 0 0.006 176
10428 0.007 0.006 0 0
10429 0.007 0.006 0 0
10430 0.128 0.005 0.004 2430
10431 0.03 0.006 0 163
10432 0.021 0.004 0.002 255
10433 0.007 0.003 0.003 0
10434 0.008 0.006 0 0
10435 0.03 0 0.006 134
10436 0.007 0.006 0 0
10437 0.008 0 0.005 0
10438 0.007 0 0.005 0
10439 0.026 0 0.006 144
10440 0.008 0.006 0 0
10441 0.007 0.006 0 0
10442 0.007 0 0.005 0
10443 0.006 0.006 0 0
10444 0.033 0 0.006 180
10445 0.007 0.006 0 0
10446 0.007 0.003 0.003 0
10447 0.009 0 0.006 0
10448 0.007 0.006 0 0
10449 0.033 0 0.006 145
10450 0.009 0.006 0 160
10451 0.01 0 0.006 249
10452 0.007 0.003 0.003 0
10453 0.007 0 0.006 0
10454 0.006 0.006 0 0
10455 0.042 0.005 0.001 190
10456 0.008 0.006 0 0
10457 0.008 0 0.006 0
10458 0.008 0 0.006 0
10459 0.023 0 0.006 214
10460 0.045 0.007 0 286
10461 0.039 0.007 0 300
10462 0.047 0.006 0 241
10463 0.007 0 0.006 0
10464 0.022 0 0.006 212
10465 0.007 0.006 0 0
10466 0.037 0.006 0 223
10467 0.051 0.007 0 556
10468 0.027 0.006 0 245
10469 0.02 0 0.006 50
10470 0.008 0.006 0 0
10471 0.007 0.006 0 0
10472 0.006 0.003 0.003 0
10473 0.01 0.006 0 0
10474 0.007 0.005 0 0
10475 0.007 0.006 0 0
10476 0.006 0.006 0 0
10477 0.008 0.006 0 0
10478 0.008 0.006 0 0
10479 0.007 0 0.006 0
10480 0.114 0.008 0 1230
10481 0.007 0 0.006 0
10482 0.006 0 0.005 0
10483 0.007 0 0.005 0
10484 0.006 0.006 0 0
10485 0.006 0.005 0 0
10486 0.009 0.006 0 0
10487 0.006 0 0.005 0
10488 0.008 0.006 0 0
10489 0.006 0.006 0 0
10490 0.008 0.006 0 0
10491 0.008 0.006 0 0
10492 0.007 0.003 0.003 0
10493 0.007 0.006 0 0
10494 0.008 0 0.006 0
10495 0.007 0 0.006 0
10496 0.007 0.005 0.001 0
10497 0.007 0.006 0 0
10498 0.007 0.005 0 0
10499 0.007 0 0.005 0
10500 0.008 0.005 0 0
10501 0.008 0.006 0 0
10502 0.008 0.006 0 0
10503 0.008 0.003 0.003 0
10504 0.012 0.006 0 250
10505 0.008 0 0.005 0
10506 0.007 0.003 0.003 0
10507 0.007 0.006 0 0
10508 0.007 0.006 0 0
10509 0.007 0.006 0 0
10510 0.029 0 0.006 245
10511 0.007 0.005 0.001 0
10512 0.007 0.006 0 0
10513 0.008 0 0.006 0
10514 0.007 0 0.005 0
10515 0.006 0.003 0.003 0
10516 0.016 0 0.006 15
10517 0.093 0.003 0.006 2106
10518 0.008 0.006 0 0
10519 0.016 0.007 0 584
10520 0.107 0 0.01 2811
10521 0.007 0.003 0.003 0
10522 0.013 0.006 0 18
10523 0.008 0.005 0.001 0
10524 0.007 0.006 0 0
10525 0.028 0.005 0.001 255
10526 0.009 0.006 0 0
10527 0.007 0.006 0 0
10528 0.007 0.003 0.003 0
10529 0.006 0.006 0 0
10530 0.009 0.006 0 0
10531 0.008 0.006 0 0
10532 0.007 0.003 0.003 0
10533 0.03 0.006 0 265
10534 0.007 0.006 0 0
10535 0.007 0 0.006 0
10536 0.007 0 0.006 0
10537 0.008 0.006 0 0
10538 0.031 0.003 0.003 185
10539 0.178 0.006 0.006 3651
10540 0.008 0.003 0.003 0
10541 0.03 0 0.006 130
10542 0.007 0 0.006 0
10543 0.007 0.003 0.003 0
10544 0.009 0.006 0 0
10545 0.008 0.005 0 0
10546 0.008 0.006 0 0
10547 0.007 0 0.005 0
10548 0.036 0.006 0 306
10549 0.007 0.006 0 0
10550 3.503 0.005 0.005 3651
10551 1.178 0.011 0 3651
10552 0.936 0.006 0.005 3651
10553 0.125 0.006 0.005 3227
10554 0.975 0.004 0.007 3651
10555 0.121 0.007 0.004 3224
10556 0.11 0.008 0.003 3225
10557 0.953 0.006 0.005 3651
10558 0.718 0.011 0 3651
10559 0.273 0.011 0 3651
10560 0.017 0.006 0 51
10561 0.007 0.006 0 0
10562 0.157 0.011 0 3651
10563 0.007 0.006 0 0
10564 3.418 0.01 0 3651
10565 2.14 0.007 0.003 3651
10566 0.018 0.003 0.003 3
10567 0.008 0.006 0 1
10568 0.013 0.006 0 0
10569 0.013 0.006 0 3
10570 0.008 0.005 0.001 0
10571 0.007 0.003 0.003 4
10572 0.007 0.006 0 1
10573 0.015 0.006 0 10
10574 0.017 0 0.006 2
10575 0.015 0.003 0.003 3
10576 0.016 0.006 0 0
10577 0.007 0 0.006 0
10578 0.008 0.006 0 0
10579 0.015 0.003 0.003 0
10580 0.018 0.006 0 0
10581 0.02 0 0.006 43
10582 0.016 0.006 0 3
10583 0.018 0 0.006 19
10584 0.014 0.003 0.003 0
10585 0.007 0.003 0.003 0
10586 0.013 0 0.005 0
10587 0.016 0.006 0 0
10588 0.047 0.007 0.003 3276
10589 0.008 0.006 0 0
10590 0.008 0.003 0.004 0
10591 0.007 0.006 0 0
10592 0.013 0.006 0 0
10593 0.015 0.006 0 0
10594 0.013 0.006 0 0
10595 0.007 0.001 0.005 0
10596 0.006 0.003 0.003 0
10597 0.015 0 0.005 0
10598 0.016 0.006 0 0
10599 0.018 0.006 0 0
10600 0.014 0.006 0 0
10601 0.014 0.005 0.001 0
10602 0.008 0.003 0.003 0
10603 0.007 0 0.005 0
10604 0.016 0.003 0.003 0
10605 0.007 0 0.006 0
10606 0.014 0.005 0.001 0
10607 0.016 0.006 0 0
10608 0.007 0.006 0 2
10609 0.013 0.003 0.003 0
10610 0.014 0.005 0.001 1
10611 0.007 0.006 0 8
10612 0.012 0.005 0.001 0
10613 0.015 0.006 0 0
10614 0.007 0.006 0 1
10615 0.061 0 0.009 3279
10616 0.014 0.005 0.001 0
10617 0.016 0.006 0 0
10618 0.008 0.006 0 40
10619 0.015 0.006 0 2
10620 0.015 0.006 0 3
10621 0.007 0 0.006 1
10622 0.015 0.006 0 0
10623 0.007 0.003 0.003 0
10624 0.007 0.006 0 3
10625 0.014 0.005 0.001 0
10626 0.015 0.006 0 0
10627 0.019 0.006 0 4
10628 0.007 0 0.006 57
10629 0.016 0.006 0.001 0
10630 0.014 0.003 0.003 19
10631 0.016 0 0.006 0
10632 0.012 0.006 0 0
10633 0.018 0 0.006 0
10634 0.008 0.006 0 26
